Order-Date,Ship-Mode,Segment,State,Sub-Category,Quantity,Unit-Price,Unit-Cost,iforest_score,precipitation,temperature,lof
2016-11-08,Second Class,Consumer,Kentucky,Bookcases,9,50.0,25.0,0.4960010901198842,3.5123514058756653,54.34193809336357,0.9811923866101941
2016-11-08,Second Class,Consumer,Kentucky,Chairs,13,50.0,25.0,0.5389735529507101,2.2101043447977076,42.854931600430255,1.0156793792079672
2016-06-12,Second Class,Corporate,California,Labels,15,7.31,3.8743,0.3682435744344681,3.581851187400688,66.61169913400097,0.9835376103039668
2015-10-11,Standard Class,Consumer,Florida,Tables,7,50.0,25.0,0.5674785473607528,2.907126339970019,57.53443534482782,1.0531497247887267
2015-10-11,Standard Class,Consumer,Florida,Storage,6,22.368,19.8516,0.3912407496458239,4.879953255064667,52.72036399674882,1.0520686531242063
2014-06-09,Standard Class,Consumer,California,Furnishings,10,9.772,6.9381200000000005,0.4019557108221989,1.3926275145678157,66.86722586537728,0.9760075969633496
2014-06-09,Standard Class,Consumer,California,Art,12,3.64,2.6572,0.3717684867505555,3.5901326402530067,72.2066796597923,1.009651655090663
2014-06-09,Standard Class,Consumer,California,Phones,19,50.0,25.0,0.5117473689646443,1.0112423680947624,70.27052543838249,1.0263794414496041
2014-06-09,Standard Class,Consumer,California,Binders,7,9.252,6.360750000000001,0.3629369490696859,0.6992037594385148,67.17159906494963,0.9985775561028076
2014-06-09,Standard Class,Consumer,California,Appliances,7,28.725,20.1075,0.3997666040557568,3.32511037124326,67.62236068385164,0.9865076750735264
2014-06-09,Standard Class,Consumer,California,Tables,11,50.0,25.0,0.61084102832183,3.930482931248047,66.32495035009336,1.1001093189583608
2014-06-09,Standard Class,Consumer,California,Phones,5,50.0,25.0,0.9142283307619288,2.1433082415453035,69.04376828470026,1.0440922414623601
2017-04-15,Standard Class,Consumer,North Carolina,Paper,15,7.776,5.054399999999999,0.366066418843161,4.5659036730512685,61.07092581008048,1.0208763852604819
2016-12-05,Standard Class,Consumer,Washington,Binders,19,50.0,25.0,0.9307581562783808,0.895785179197976,45.52623444440344,1.045725646484525
2015-11-22,Standard Class,Home Office,Texas,Appliances,16,17.2025,25.0,0.4458532089648133,4.17524572587963,52.338855090213954,0.9709077405237315
2015-11-22,Standard Class,Home Office,Texas,Binders,13,2.544,6.359999999999999,0.7943389792936787,2.7506116759141097,58.581716929690025,1.0184895146931279
2014-11-11,Standard Class,Consumer,Wisconsin,Storage,12,50.0,25.0,0.494876047006452,4.90378181164433,61.329271473024875,1.0561813855554232
2014-05-13,Second Class,Consumer,Utah,Storage,14,50.0,25.0,0.4083432940972254,0.2243484546875668,62.320638586439486,1.0225396909714977
2014-08-27,Second Class,Consumer,California,Art,19,8.56,6.0776,0.3765265650935915,3.7456584735545864,69.5820552396179,1.017152189787044
2014-08-27,Second Class,Consumer,California,Phones,4,50.0,25.0,0.4309318390954442,1.9233011243690346,73.47242877041643,1.107661701297522
2014-08-27,Second Class,Consumer,California,Binders,6,7.573333333333333,5.111999999999999,0.3719252904168268,4.882314979561077,71.0007721563373,1.0300663263036047
2016-12-09,Standard Class,Corporate,Nebraska,Art,7,2.78,2.0572000000000004,0.4723276300980533,2.6185085935962435,45.235483454089646,0.9834314074928561
2016-12-09,Standard Class,Corporate,Nebraska,Appliances,19,8.620000000000001,6.3788,0.4521317010663785,0.36251429241475674,45.33623846770935,1.0464686985053677
2017-07-16,Second Class,Consumer,Pennsylvania,Chairs,11,50.0,25.0,0.4210366863688819,0.17091047660192815,69.96529522627681,1.034571792056762
2015-09-25,Standard Class,Consumer,Utah,Tables,14,50.0,25.0,0.5962490570160051,2.7097225101341116,68.09281897821735,1.1741435215936964
2016-01-16,Second Class,Consumer,California,Binders,19,11.648,7.425599999999999,0.3787520410352218,3.1954525242082017,45.70882170756997,1.029834068198572
2016-01-16,Second Class,Consumer,California,Accessories,12,45.285,25.0,0.3993684573422155,2.4853592929783423,39.64203714273572,1.0213284249602241
2015-09-17,Standard Class,Consumer,Pennsylvania,Bookcases,7,50.0,25.0,0.7257545682598698,4.793591354192595,54.87610408068406,1.0712700978979612
2015-09-17,Standard Class,Consumer,Pennsylvania,Binders,7,9.618,16.6712,0.3904201224909281,1.4514779789543186,59.48745940640774,1.007324904449101
2015-09-17,Standard Class,Consumer,Pennsylvania,Furnishings,12,50.0,25.0,0.4080390596350328,1.1651475934678546,71.15287598823059,0.9983135791716009
2015-09-17,Standard Class,Consumer,Pennsylvania,Envelopes,14,3.264,2.1624,0.3911638024582963,3.4410597097184126,60.27059911861271,0.9993473045668521
2015-09-17,Standard Class,Consumer,Pennsylvania,Art,13,17.2608,15.31896,0.4122482000829709,1.2589635110328197,60.72494199559281,0.9988602763414081
2015-09-17,Standard Class,Consumer,Pennsylvania,Binders,8,1.3716,2.5146,0.4291748570824779,4.924712537821023,51.62364187364573,1.043375188615091
2015-09-17,Standard Class,Consumer,Pennsylvania,Art,13,15.76,12.214,0.3792583578036091,4.103051616368573,62.066253941108684,1.000816077547844
2017-10-19,Second Class,Home Office,Texas,Paper,15,14.736,9.7626,0.3656840580948279,2.4438854913233667,56.0887733927078,0.9900538866353294
2016-12-08,First Class,Corporate,Texas,Phones,12,50.0,25.0,0.5620949213153059,1.4704501985132035,46.95404742194196,1.0927587348506285
2016-12-08,First Class,Corporate,Texas,Furnishings,21,38.184,25.0,0.4579497226772246,3.628110745087038,41.85668726233949,1.1866809262740277
2015-12-27,Standard Class,Home Office,Texas,Envelopes,15,14.166,9.739125,0.4972162422224124,4.916565308528068,41.29415647532557,1.0669330169824394
2015-12-27,Standard Class,Home Office,Texas,Bookcases,12,50.0,25.0,0.5088481880883026,3.266062931987577,48.828530200028304,0.9898287707997921
2015-12-27,Standard Class,Home Office,Texas,Chairs,4,50.0,25.0,0.7402406460372751,4.499834665236834,39.857629300982374,1.1270059395236554
2015-12-27,Standard Class,Home Office,Texas,Phones,19,50.0,25.0,0.8704222569073086,4.856781863129643,43.66978797177206,1.1158412516344745
2017-09-10,Standard Class,Corporate,Illinois,Phones,15,36.792,25.0,0.41660773280518,4.918512807193791,56.110746754670785,1.0428478595931885
2016-07-17,Standard Class,Corporate,California,Storage,8,38.94,25.0,0.3976612394426218,2.5644885800263073,81.92763879525128,1.1831970866043564
2017-09-19,Standard Class,Corporate,Florida,Storage,8,47.808,25.0,0.396757397270506,0.6897388371569046,61.86140255665864,0.9867653409277648
2016-03-11,First Class,Corporate,Minnesota,Accessories,9,22.99,13.1043,0.3758812719342398,2.849732500351874,45.54616408844075,0.9950717310789341
2016-03-11,First Class,Corporate,Minnesota,Binders,14,8.73,4.6269,0.3675946162118693,0.9220246672968818,53.22253169402391,0.997336611266891
2014-10-20,Second Class,Consumer,Michigan,Storage,5,50.0,25.0,0.4300875803644522,3.7760903325653543,55.72376217178187,1.010087511636529
2016-06-20,Standard Class,Consumer,Delaware,Accessories,17,22.5,20.025,0.3815919481183467,3.7446364481680963,64.11292430945791,0.9846017092958597
2016-06-20,Standard Class,Consumer,Delaware,Phones,6,21.8,15.696000000000002,0.3841264410215581,2.3371332600564143,74.0057309823662,1.0075202916195491
2015-04-18,Standard Class,Consumer,Indiana,Binders,10,9.555,5.06415,0.3884061043534145,4.513164173069461,48.762908591957704,1.0319064785682353
2015-04-18,Standard Class,Consumer,Indiana,Labels,13,18.795,9.96135,0.3947175215200013,1.2241851904273875,62.652282650320096,0.9926883938264797
2015-04-18,Standard Class,Consumer,Indiana,Furnishings,15,6.16,3.2032000000000003,0.3772861411140432,4.304797885139363,59.19347744634813,1.0346015043020182
2015-04-18,Standard Class,Consumer,Indiana,Chairs,5,50.0,25.0,0.4257076848187879,2.1691034703213496,63.58383700028875,1.0360956232935499
2016-12-11,Standard Class,Corporate,New York,Fasteners,6,2.18,1.2861999999999998,0.4833854608443718,1.9155711574278826,51.31593260074309,0.9895376416392189
2016-12-11,Standard Class,Corporate,New York,Phones,15,50.0,25.0,0.5221058205018811,4.4500574962969575,53.768313971453836,0.9901010541118468
2016-06-17,First Class,Consumer,New York,Storage,8,41.712,25.0,0.4316482863665205,2.7486901331126323,69.40477095952596,0.9766342595541435
2016-06-17,First Class,Consumer,New York,Paper,5,8.1,4.212,0.3856944535460204,3.551150414282759,65.51719184796879,1.0025395081437816
2016-06-17,First Class,Consumer,New York,Chairs,6,50.0,25.0,0.4396111751731288,0.1500344283095323,66.15369898132826,1.0152976038147843
2016-06-17,First Class,Consumer,New York,Paper,8,14.56,7.5712,0.3822352025445261,4.13959464878726,67.53552599592132,0.968645115960104
2016-06-17,First Class,Consumer,New York,Accessories,12,30.0,25.0,0.4033462972030258,0.07298333120776324,65.59692325454465,1.0215511816515739
2016-06-17,First Class,Consumer,New York,Binders,11,16.16,10.705999999999998,0.3790460720558227,4.909922650391153,76.05925662715468,1.1556718433965174
2016-06-17,First Class,Consumer,New York,Art,13,1.68,0.84,0.4082911121867393,4.181257571164529,74.1831103601837,1.018285591469089
2015-11-24,Standard Class,Consumer,California,Accessories,9,13.98,7.8288,0.3813814151381266,3.3954110388742227,54.05491010856094,1.0037024895664082
2015-11-24,Standard Class,Consumer,California,Binders,18,12.912,8.2314,0.7043346919067455,0.80954515550553,50.82502875066582,0.9821402064345824
2015-11-24,Standard Class,Consumer,California,Paper,16,50.0,25.0,0.4089856603352456,0.3948401400998086,51.73947728932472,0.9697439160333081
2015-11-24,Standard Class,Consumer,California,Furnishings,15,26.58666666666667,19.1424,0.3899462210705888,3.171043006811815,47.68203708395238,0.9891963855547266
2015-04-30,Standard Class,Home Office,Illinois,Chairs,11,50.0,25.0,0.4216815623093053,3.896906331062981,63.265410086348275,1.0002347074497577
2014-12-05,Standard Class,Corporate,Arizona,Art,14,50.0,25.0,0.5925058264460673,1.0404307297773363,44.69719240957976,0.9770403166058665
2014-12-05,Standard Class,Corporate,Arizona,Phones,19,41.992,25.0,0.4205894438843455,1.6976929176847488,47.784266628675184,1.0172189551024604
2016-06-04,First Class,Consumer,Virginia,Paper,17,50.0,25.0,0.4099869850804246,4.897039957716714,73.39609680872866,1.0517568435974107
2016-09-18,Standard Class,Consumer,New York,Binders,9,4.616,2.885,0.3810085533968902,0.3760892229728763,59.62344105293889,1.000422848025549
2017-09-14,Second Class,Consumer,Michigan,Paper,9,19.05,10.287,0.3833791220308768,4.051279389803424,58.62608385876516,0.9894175086377787
2015-04-26,Standard Class,Consumer,Tennessee,Chairs,8,50.0,25.0,0.5364098096394413,1.5272273172576056,56.81732764409305,1.025282255517575
2015-04-26,Standard Class,Consumer,Tennessee,Furnishings,10,50.0,25.0,0.436757724538206,3.1874145306352726,57.24644894998701,1.0247426366363044
2015-04-26,Standard Class,Consumer,Tennessee,Storage,14,50.0,25.0,0.4319718381551732,2.5428801807722907,66.18333419905674,0.9986632690810715
2017-12-09,First Class,Corporate,Texas,Binders,14,0.416,5.304,0.4081107227692199,4.350298535967344,51.9677886470805,1.124911212417705
2017-12-09,First Class,Corporate,Texas,Furnishings,19,3.236,25.0,0.3807270091455704,0.7705298014947409,49.18176945724113,1.107358288924319
2017-12-09,First Class,Corporate,Texas,Storage,15,9.08,25.0,0.3769584705056983,1.4955492680928528,51.33178703805543,1.0756917905291343
2014-11-26,Second Class,Consumer,Texas,Furnishings,14,4.825,8.44375,0.3960476267917591,2.3157560792948066,50.924360440132524,0.9847752694978108
2016-06-12,First Class,Corporate,Alabama,Appliances,18,50.0,25.0,0.4898041540042367,3.519427021140534,64.61804642748949,0.997188009671907
